ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1244	"ENSG00000267248"	"AC025048.2"	chr17	-	60134755	60134869	60134755	60134851	60135085	60135659
1245	"ENSG00000062716"	"VMP1"	chr17	+	59764970	59765138	59765051	59765138	59735337	59735473
1246	"ENSG00000062716"	"VMP1"	chr17	+	59764970	59765138	59765051	59765138	59737452	59737543
1248	"ENSG00000062716"	"VMP1"	chr17	+	59838294	59838397	59838311	59838397	59837854	59838212
1250	"ENSG00000108384"	"RAD51C"	chr17	+	58732480	58732544	58732483	58732544	58709858	58709990
1251	"ENSG00000108384"	"RAD51C"	chr17	+	58732480	58732544	58732483	58732544	58720745	58720812
1261	"ENSG00000153944"	"MSI2"	chr17	+	57674917	57675126	57674971	57675126	57627228	57627303
1265	"ENSG00000141198"	"TOM1L1"	chr17	+	54912665	54912815	54912686	54912815	54903707	54903792
1268	"ENSG00000182087"	"TMEM259"	chr19	-	1011366	1011612	1011366	1011499	1011740	1011798
1270	"ENSG00000182087"	"TMEM259"	chr19	-	1011579	1011798	1011579	1011663	1011891	1011992
1271	"ENSG00000182087"	"TMEM259"	chr19	-	1014191	1014473	1014191	1014317	1017278	1017420
1273	"ENSG00000108848"	"LUC7L3"	chr17	+	50738136	50738199	50738140	50738199	50736959	50737026
1279	"ENSG00000006282"	"SPATA20"	chr17	+	50549984	50550312	50550207	50550312	50549042	50549186
1281	"ENSG00000006282"	"SPATA20"	chr17	+	50550997	50552180	50551968	50552180	50550707	50550917
1288	"ENSG00000108819"	"PPP1R9B"	chr17	-	50140092	50140359	50140092	50140228	50143597	50143718
1294	"ENSG00000120093"	"HOXB3"	chr17	-	48552026	48552487	48552026	48552090	48555530	48555618
1296	"ENSG00000120093"	"HOXB3"	chr17	-	48552026	48552487	48552026	48552360	48555530	48555618
1298	"ENSG00000120093"	"HOXB3"	chr17	-	48552026	48552632	48552026	48552487	48555530	48555618
1308	"ENSG00000108433"	"GOSR2"	chr17	+	46929519	46929584	46929523	46929584	46923187	46923269
1318	"ENSG00000108433"	"GOSR2"	chr17	+	46963696	46965039	46963834	46965039	46955500	46955712
1320	"ENSG00000108433"	"GOSR2"	chr17	+	46963834	46965039	46964343	46965039	46955500	46955712
1332	"ENSG00000186566"	"GPATCH8"	chr17	-	44467096	44467202	44467096	44467114	44473724	44473759
1333	"ENSG00000030582"	"GRN"	chr17	+	44349157	44349302	44349161	44349302	44345565	44345605
1334	"ENSG00000030582"	"GRN"	chr17	+	44349157	44349302	44349161	44349302	44345609	44345741
1340	"ENSG00000125319"	"HROB"	chr17	+	44154552	44154664	44154555	44154664	44150960	44151044
1343	"ENSG00000141349"	"G6PC3"	chr17	+	44074968	44075451	44075309	44075451	44074159	44074266
1346	"ENSG00000282851"	"BISPR"	chr19	+	17413096	17413305	17413220	17413305	17406076	17406296
1350	"ENSG00000131471"	"AOC3"	chr17	+	42854275	42854733	42854447	42854733	42853276	42853364
1352	"ENSG00000126581"	"BECN1"	chr17	-	42818786	42819609	42818786	42818877	42820773	42820841
1354	"ENSG00000159210"	"SNF8"	chr17	-	48931642	48931717	48931642	48931714	48936169	48936242
1360	"ENSG00000108786"	"HSD17B1"	chr17	+	42554401	42554582	42554404	42554582	42553438	42553618
1362	"ENSG00000033627"	"ATP6V0A1"	chr17	+	42477638	42477742	42477659	42477742	42468009	42468107
1369	"ENSG00000100038"	"TOP3B"	chr22	-	21959131	21959736	21959131	21959232	21960320	21960449
1374	"ENSG00000133265"	"HSPBP1"	chr19	-	55279398	55279705	55279398	55279702	55279929	55280077
1380	"ENSG00000108298"	"RPL19"	chr17	+	39202316	39203109	39202988	39203109	39201212	39201319
1384	"ENSG00000277363"	"SRCIN1"	chr17	-	38568210	38568234	38568210	38568231	38574875	38574974
1385	"ENSG00000277363"	"SRCIN1"	chr17	-	38568210	38568234	38568210	38568231	38578489	38578791
1387	"ENSG00000278053"	"DDX52"	chr17	-	37619767	37621277	37619767	37619839	37621397	37621520
1388	"ENSG00000276234"	"TADA2A"	chr17	+	37440504	37440662	37440508	37440662	37426949	37427009
1389	"ENSG00000276234"	"TADA2A"	chr17	+	37440504	37440662	37440508	37440662	37437766	37437829
1390	"ENSG00000278540"	"ACACA"	chr17	-	37330172	37330425	37330172	37330335	37339803	37339850
1409	"ENSG00000118046"	"STK11"	chr19	+	1220372	1220717	1220580	1220717	1219323	1219413
1422	"ENSG00000126246"	"IGFLR1"	chr19	-	35739709	35740086	35739709	35739769	35741023	35741223
1423	"ENSG00000126246"	"IGFLR1"	chr19	-	35739709	35740088	35739709	35739769	35741023	35741223
1424	"ENSG00000126246"	"IGFLR1"	chr19	-	35739709	35740088	35739709	35740086	35741023	35741223
1425	"ENSG00000172171"	"TEFM"	chr17	-	30898985	30900562	30898985	30899606	30904065	30904529
1432	"ENSG00000167543"	"TP53I13"	chr17	+	29571831	29572057	29571856	29572057	29569317	29569359
1437	"ENSG00000076604"	"TRAF4"	chr17	+	28747842	28748178	28748016	28748178	28747212	28747264
1447	"ENSG00000109113"	"RAB34"	chr17	-	28717212	28717425	28717212	28717291	28718369	28718429
1449	"ENSG00000007202"	"KIAA0100"	chr17	-	28616888	28616999	28616888	28616995	28617231	28617318
1450	"ENSG00000007202"	"KIAA0100"	chr17	-	28633282	28633401	28633282	28633329	28634516	28635609
1457	"ENSG00000109103"	"UNC119"	chr17	-	28548591	28548705	28548591	28548656	28552064	28552092
1471	"ENSG00000072134"	"EPN2"	chr17	+	19281954	19282077	19281978	19282077	19237496	19237531
1475	"ENSG00000072134"	"EPN2"	chr17	+	19333955	19336715	19335404	19336715	19329560	19329647
1483	"ENSG00000131899"	"LLGL1"	chr17	+	18240577	18241999	18241884	18241999	18238455	18238609
1489	"ENSG00000141030"	"COPS3"	chr17	-	17267884	17268045	17267884	17267977	17270895	17271008
1511	"ENSG00000178999"	"AURKB"	chr17	-	8206749	8206934	8206749	8206888	8207175	8207370
1512	"ENSG00000178999"	"AURKB"	chr17	-	8206749	8206934	8206749	8206888	8207317	8207367
1514	"ENSG00000178999"	"AURKB"	chr17	-	8207737	8207901	8207737	8207840	8209953	8210055
1519	"ENSG00000063244"	"U2AF2"	chr19	+	55662501	55662618	55662504	55662618	55661770	55661834
1520	"ENSG00000170037"	"CNTROB"	chr17	+	7932927	7933349	7933092	7933349	7932100	7932138
1522	"ENSG00000170037"	"CNTROB"	chr17	+	7944122	7944638	7944475	7944638	7943390	7943524
1524	"ENSG00000170037"	"CNTROB"	chr17	+	7949081	7949157	7949084	7949157	7948486	7948685
1525	"ENSG00000170049"	"KCNAB3"	chr17	-	7924414	7924500	7924414	7924498	7925096	7925183
1528	"ENSG00000170004"	"CHD3"	chr17	+	7907890	7908019	7907893	7908019	7907352	7907488
1532	"ENSG00000161955"	"TNFSF13"	chr17	+	7559845	7559893	7559850	7559893	7559067	7559297
1544	"ENSG00000215041"	"NEURL4"	chr17	-	7318268	7318674	7318268	7318356	7319049	7319208
1550	"ENSG00000132507"	"EIF5A"	chr17	+	7309596	7309800	7309614	7309800	7306998	7307115
1551	"ENSG00000132507"	"EIF5A"	chr17	+	7309596	7309800	7309614	7309800	7307973	7308113
1552	"ENSG00000132507"	"EIF5A"	chr17	+	7309596	7309800	7309614	7309800	7308480	7308575
1553	"ENSG00000132507"	"EIF5A"	chr17	+	7311349	7311651	7311577	7311651	7311017	7311122
1563	"ENSG00000161939"	"RNASEK-C17orf49"	chr17	+	7014144	7015156	7015061	7015156	7013665	7013742
1564	"ENSG00000161939"	"RNASEK-C17orf49"	chr17	+	7017256	7017520	7017260	7017520	7016494	7016685
1566	"ENSG00000219200"	"RNASEK"	chr17	+	7013643	7013742	7013665	7013742	7012631	7012757
1567	"ENSG00000219200"	"RNASEK"	chr17	+	7013643	7013742	7013665	7013742	7013318	7013535
1585	"ENSG00000167840"	"ZNF232"	chr17	-	5108925	5109868	5108925	5109052	5111075	5111219
1587	"ENSG00000091640"	"SPAG7"	chr17	-	4960021	4960190	4960021	4960111	4960458	4960547
1591	"ENSG00000141503"	"MINK1"	chr17	+	4891455	4891716	4891515	4891716	4890516	4890735
1593	"ENSG00000129219"	"PLD2"	chr17	+	4807983	4808416	4808273	4808416	4807771	4807881
1598	"ENSG00000132382"	"MYBBP1A"	chr17	-	4545025	4545345	4545025	4545175	4545609	4545761
1625	"ENSG00000140995"	"DEF8"	chr16	+	89964220	89964575	89964465	89964575	89963362	89963443
1626	"ENSG00000141002"	"TCF25"	chr16	+	89893727	89893858	89893788	89893858	89892192	89892275
1627	"ENSG00000141002"	"TCF25"	chr16	+	89895037	89895137	89895082	89895137	89892192	89892275
1629	"ENSG00000141002"	"TCF25"	chr16	+	89904117	89905096	89904937	89905096	89900634	89900794
1633	"ENSG00000167526"	"RPL13"	chr16	+	89561226	89561751	89561577	89561751	89560939	89561063
1635	"ENSG00000167526"	"RPL13"	chr16	+	89561577	89561751	89561595	89561751	89560939	89561063
1636	"ENSG00000167526"	"RPL13"	chr16	+	89561577	89561751	89561595	89561751	89561226	89561368
1638	"ENSG00000197912"	"SPG7"	chr16	+	89529476	89530808	89530682	89530808	89512947	89513037
1644	"ENSG00000197912"	"SPG7"	chr16	+	89541152	89542279	89541201	89542279	89540943	89540977
1646	"ENSG00000197912"	"SPG7"	chr16	+	89545871	89546181	89546131	89546181	89544647	89544772
1661	"ENSG00000167522"	"ANKRD11"	chr16	-	89316932	89317078	89316932	89317075	89361494	89361677
1662	"ENSG00000167522"	"ANKRD11"	chr16	-	89316932	89317078	89316932	89317075	89372971	89373134
1665	"ENSG00000103335"	"PIEZO1"	chr16	-	88715932	88716119	88715932	88715977	88716197	88716277
1666	"ENSG00000103335"	"PIEZO1"	chr16	-	88715932	88716119	88715932	88715977	88716360	88716483
1670	"ENSG00000167508"	"MVD"	chr16	-	88657435	88658029	88657435	88657582	88658649	88658720
1671	"ENSG00000167508"	"MVD"	chr16	-	88657435	88658029	88657435	88657582	88660519	88660637
1675	"ENSG00000103248"	"MTHFSD"	chr16	-	86554644	86554751	86554644	86554748	86555172	86555235
1680	"ENSG00000103194"	"USP10"	chr16	+	84733434	84733503	84733447	84733503	84700003	84700111
1696	"ENSG00000176715"	"ACSF3"	chr16	+	89145160	89145401	89145213	89145401	89133135	89133262
1697	"ENSG00000176715"	"ACSF3"	chr16	+	89145160	89145401	89145266	89145401	89133135	89133262
1699	"ENSG00000176715"	"ACSF3"	chr16	+	89145213	89145401	89145266	89145401	89141066	89141276
1701	"ENSG00000123154"	"WDR83"	chr19	+	12669754	12670080	12669976	12670080	12668507	12668627
1703	"ENSG00000123154"	"WDR83"	chr19	+	12670694	12670821	12670710	12670821	12670179	12670285
1706	"ENSG00000262583"	"TMEM231P1"	chr16	-	75505154	75505375	75505154	75505283	75516202	75516280
1714	"ENSG00000182149"	"IST1"	chr16	+	71915601	71915728	71915625	71915728	71903589	71903676
1716	"ENSG00000182149"	"IST1"	chr16	+	71924768	71924817	71924772	71924817	71924090	71924281
1725	"ENSG00000157353"	"FCSK"	chr16	+	70466881	70467966	70467885	70467966	70466131	70466257
1737	"ENSG00000132600"	"PRMT7"	chr16	+	68315896	68316074	68315924	68316074	68312041	68312176
1751	"ENSG00000039523"	"RIPOR1"	chr16	+	67540457	67540704	67540578	67540704	67540299	67540363
1756	"ENSG00000159714"	"ZDHHC1"	chr16	-	67395001	67395221	67395001	67395062	67395483	67395566
1757	"ENSG00000159708"	"LRRC36"	chr16	+	67375246	67375412	67375257	67375412	67350201	67350290
1758	"ENSG00000159708"	"LRRC36"	chr16	+	67375246	67375412	67375257	67375412	67363589	67363714
1759	"ENSG00000159708"	"LRRC36"	chr16	+	67375246	67375412	67375257	67375412	67365303	67365355
1767	"ENSG00000168701"	"TMEM208"	chr16	+	67228494	67228881	67228796	67228881	67228354	67228414
1776	"ENSG00000140939"	"NOL3"	chr16	+	67173861	67174046	67174007	67174046	67171151	67171457
1777	"ENSG00000102878"	"HSF4"	chr16	+	67166557	67166622	67166587	67166622	67164811	67164934
1779	"ENSG00000102878"	"HSF4"	chr16	+	67166319	67166395	67166323	67166395	67166046	67166070
1780	"ENSG00000102878"	"HSF4"	chr16	+	67166557	67166622	67166587	67166622	67166310	67166369
1788	"ENSG00000159593"	"NAE1"	chr16	-	66823226	66823306	66823226	66823262	66824854	66824885
1789	"ENSG00000140931"	"CMTM3"	chr16	+	66609758	66610003	66609882	66610003	66608308	66608464
1795	"ENSG00000254788"	"CKLF-CMTM1"	chr16	+	66563071	66563217	66563121	66563217	66558189	66558348
1799	"ENSG00000103042"	"SLC38A7"	chr16	-	58675939	58676121	58675939	58676022	58676288	58676346
1800	"ENSG00000103042"	"SLC38A7"	chr16	-	58675939	58676121	58675939	58676054	58676288	58676346
1801	"ENSG00000103042"	"SLC38A7"	chr16	-	58675939	58676054	58675939	58676022	58677325	58677424
1802	"ENSG00000103042"	"SLC38A7"	chr16	-	58675939	58676346	58675939	58676121	58677325	58677577
1816	"ENSG00000205336"	"ADGRG1"	chr16	+	57641586	57641708	57641590	57641708	57629314	57629475
1817	"ENSG00000205336"	"ADGRG1"	chr16	+	57647915	57648000	57647966	57648000	57641590	57641708
1828	"ENSG00000205336"	"ADGRG1"	chr16	+	57651242	57651622	57651246	57651622	57650252	57650355
1829	"ENSG00000205336"	"ADGRG1"	chr16	+	57651242	57651622	57651355	57651622	57650252	57650355
1830	"ENSG00000205336"	"ADGRG1"	chr16	+	57651246	57651622	57651355	57651622	57650252	57650355
1833	"ENSG00000125170"	"DOK4"	chr16	-	57479441	57479688	57479441	57479685	57486304	57486493
1837	"ENSG00000102931"	"ARL2BP"	chr16	+	57249766	57249852	57249779	57249852	57246079	57246141
1838	"ENSG00000172775"	"PSME3IP1"	chr16	-	57175538	57175700	57175538	57175590	57178501	57178852
1841	"ENSG00000051108"	"HERPUD1"	chr16	+	56939894	56940245	56940176	56940245	56936723	56936817
1856	"ENSG00000121274"	"TENT4B"	chr16	+	50225097	50225285	50225238	50225285	50224890	50224994
1863	"ENSG00000069329"	"VPS35"	chr16	-	46681376	46681520	46681376	46681500	46682078	46682175
1867	"ENSG00000230267"	"HERC2P4"	chr16	-	32176014	32176188	32176014	32176170	32179385	32179560
1872	"ENSG00000131797"	"CLUHP3"	chr16	+	31704154	31704390	31704219	31704390	31703167	31703363
1878	"ENSG00000099364"	"FBXL19"	chr16	+	30925730	30925931	30925768	30925931	30924096	30924459
1880	"ENSG00000099385"	"BCL7C"	chr16	-	30892585	30892747	30892585	30892714	30893211	30893290
1883	"ENSG00000196118"	"CCDC189"	chr16	-	30760283	30760668	30760283	30760453	30761197	30761229
1890	"ENSG00000160014"	"CALM3"	chr19	+	46608481	46608981	46608923	46608981	46608196	46608327
1898	"ENSG00000149923"	"PPP4C"	chr16	+	30083393	30083781	30083654	30083781	30082745	30082847
1915	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29446801	29447026	29446801	29446922	29450111	29450276
1916	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29446801	29447026	29446801	29446922	29452108	29454113
1925	"ENSG00000178188"	"SH2B1"	chr16	+	28867330	28867432	28867373	28867432	28866011	28867033
1930	"ENSG00000168488"	"ATXN2L"	chr16	+	28835277	28835758	28835545	28835758	28835057	28835187
1931	"ENSG00000168488"	"ATXN2L"	chr16	+	28835277	28835758	28835548	28835758	28835057	28835187
1932	"ENSG00000168488"	"ATXN2L"	chr16	+	28835545	28835758	28835548	28835758	28835057	28835187
1936	"ENSG00000168488"	"ATXN2L"	chr16	+	28835932	28837237	28836727	28837237	28835548	28835758
1940	"ENSG00000168488"	"ATXN2L"	chr16	+	28836727	28837237	28836750	28837237	28836325	28836490
1943	"ENSG00000188603"	"CLN3"	chr16	-	28487455	28488662	28487455	28487541	28491481	28491560
1948	"ENSG00000169189"	"NSMCE1"	chr16	-	27225725	27226836	27225725	27225846	27233000	27233147
1962	"ENSG00000103316"	"CRYM"	chr16	-	21278081	21278336	21278081	21278169	21278853	21278960
1969	"ENSG00000170540"	"ARL6IP1"	chr16	-	18797924	18798044	18797924	18797952	18798700	18798834
1970	"ENSG00000170540"	"ARL6IP1"	chr16	-	18797924	18798044	18797924	18797952	18798722	18798834
1978	"ENSG00000038532"	"CLEC16A"	chr16	+	11039753	11042363	11042253	11042363	11024820	11024921
1986	"ENSG00000153048"	"CARHSP1"	chr16	-	8860104	8860309	8860104	8860218	8868048	8868401
1987	"ENSG00000153048"	"CARHSP1"	chr16	-	8860104	8860309	8860104	8860218	8868531	8868719
1990	"ENSG00000140650"	"PMM2"	chr16	+	8811637	8811713	8811641	8811713	8806315	8806407
2008	"ENSG00000168096"	"ANKS3"	chr16	-	4726658	4726854	4726658	4726780	4729979	4730151
2011	"ENSG00000124120"	"TTPAL"	chr20	+	44479967	44480444	44479984	44480444	44478623	44478647
2015	"ENSG00000090447"	"TFAP4"	chr16	-	4261778	4262422	4261778	4261949	4262535	4262701
2032	"ENSG00000131652"	"THOC6"	chr16	+	3026062	3026288	3026250	3026288	3025923	3025988
2061	"ENSG00000103197"	"TSC2"	chr16	+	2055979	2056244	2056195	2056244	2050399	2050486
2066	"ENSG00000103197"	"TSC2"	chr16	+	2060669	2062008	2061870	2062008	2058746	2058873
2072	"ENSG00000103197"	"TSC2"	chr16	+	2088047	2088325	2088226	2088325	2087862	2087941
2077	"ENSG00000138834"	"MAPK8IP3"	chr16	+	1743331	1745103	1744977	1745103	1729486	1729578
2081	"ENSG00000090581"	"GNPTG"	chr16	+	1362205	1362742	1362610	1362742	1362037	1362131
2095	"ENSG00000162004"	"CCDC78"	chr16	-	724321	724806	724321	724509	725077	725145
2096	"ENSG00000140983"	"RHOT2"	chr16	+	668352	668411	668357	668411	668104	668154
2101	"ENSG00000140983"	"RHOT2"	chr16	+	668655	668699	668658	668699	668487	668569
2106	"ENSG00000161996"	"WDR90"	chr16	+	653745	655147	655028	655147	653524	653670
2107	"ENSG00000161996"	"WDR90"	chr16	+	655772	656537	656301	656537	655572	655703
2108	"ENSG00000161996"	"WDR90"	chr16	+	660551	660714	660611	660714	659244	659376
2119	"ENSG00000242612"	"DECR2"	chr16	+	410971	411578	411360	411578	410690	410784
2124	"ENSG00000214078"	"CPNE1"	chr20	-	35630438	35631034	35630438	35630490	35631113	35631173
2127	"ENSG00000214078"	"CPNE1"	chr20	-	35658929	35659014	35658929	35658982	35664878	35664932
2128	"ENSG00000007384"	"RHBDF1"	chr16	-	58973	59127	58973	59093	59248	59349
2129	"ENSG00000007384"	"RHBDF1"	chr16	-	58973	59127	58973	59093	59418	59494
2130	"ENSG00000007384"	"RHBDF1"	chr16	-	58973	59349	58973	59093	59418	59494
2131	"ENSG00000007384"	"RHBDF1"	chr16	-	58973	59349	58973	59127	59418	59494
2136	"ENSG00000185596"	"WASH3P"	chr15	+	101972582	101972694	101972595	101972694	101961617	101961641
2137	"ENSG00000185596"	"WASH3P"	chr15	+	101972582	101972694	101972595	101972694	101972407	101972465
2138	"ENSG00000185596"	"WASH3P"	chr15	+	101972582	101972694	101972599	101972694	101972407	101972465
2139	"ENSG00000185596"	"WASH3P"	chr15	+	101972595	101972694	101972599	101972694	101972407	101972465
2142	"ENSG00000259363"	"AC090825.1"	chr15	+	99808077	99808302	99808146	99808302	99807055	99807098
2148	"ENSG00000103852"	"TTC23"	chr15	-	99139316	99139576	99139316	99139399	99139695	99139744
2150	"ENSG00000103852"	"TTC23"	chr15	-	99139316	99139576	99139316	99139399	99156147	99156297
2151	"ENSG00000103852"	"TTC23"	chr15	-	99139316	99139576	99139316	99139467	99156147	99156297
2154	"ENSG00000167491"	"GATAD2A"	chr19	+	19465339	19465614	19465344	19465614	19427695	19427992
2155	"ENSG00000167491"	"GATAD2A"	chr19	+	19465339	19465614	19465344	19465614	19457111	19457229
2156	"ENSG00000167491"	"GATAD2A"	chr19	+	19465339	19465614	19465344	19465614	19458465	19458614
2157	"ENSG00000167491"	"GATAD2A"	chr19	+	19465339	19465614	19465344	19465614	19464681	19464965
2162	"ENSG00000175826"	"CTDNEP1"	chr17	-	7243590	7244245	7243590	7243951	7244550	7244635
2172	"ENSG00000214432"	"VPS33B-DT"	chr15	+	91029880	91030241	91030130	91030241	91023312	91023594
2174	"ENSG00000284946"	"AC068831.8"	chr15	-	90980883	90981669	90980883	90981033	90981747	90981981
2179	"ENSG00000196547"	"MAN2A2"	chr15	+	90905844	90906016	90905921	90906016	90905578	90905689
2180	"ENSG00000196547"	"MAN2A2"	chr15	+	90905844	90906016	90905921	90906016	90905578	90905723
2186	"ENSG00000196547"	"MAN2A2"	chr15	+	90918193	90918388	90918234	90918388	90916122	90916256
2196	"ENSG00000157823"	"AP3S2"	chr15	-	89889048	89889140	89889048	89889136	89893876	89893994
2207	"ENSG00000140521"	"POLG"	chr15	-	89319227	89319350	89319227	89319262	89320765	89321260
2208	"ENSG00000140521"	"POLG"	chr15	-	89319227	89319350	89319227	89319262	89321735	89321853
2209	"ENSG00000140521"	"POLG"	chr15	-	89319227	89319408	89319227	89319262	89321735	89321853
2210	"ENSG00000140521"	"POLG"	chr15	-	89319227	89319408	89319227	89319350	89321735	89321853
2211	"ENSG00000140521"	"POLG"	chr15	-	89320765	89321260	89320765	89321012	89321735	89321853
2212	"ENSG00000140521"	"POLG"	chr15	-	89319227	89319350	89319227	89319262	89323403	89323552
2214	"ENSG00000140521"	"POLG"	chr15	-	89324106	89324227	89324106	89324187	89325489	89325686
2228	"ENSG00000259511"	"UBE2Q2L"	chr15	+	84173982	84174157	84174007	84174157	84172492	84172585
2254	"ENSG00000140395"	"WDR61"	chr15	-	78292615	78292885	78292615	78292788	78294945	78294973
2255	"ENSG00000140395"	"WDR61"	chr15	-	78295674	78295793	78295674	78295725	78299455	78299570
2256	"ENSG00000166411"	"IDH3A"	chr15	+	78157547	78157631	78157572	78157631	78155212	78155251
2271	"ENSG00000140400"	"MAN2C1"	chr15	-	75359058	75359191	75359058	75359153	75359619	75359775
2272	"ENSG00000140400"	"MAN2C1"	chr15	-	75359058	75359425	75359058	75359153	75359619	75359775
2273	"ENSG00000140400"	"MAN2C1"	chr15	-	75359058	75359425	75359058	75359191	75359619	75359775
2276	"ENSG00000140400"	"MAN2C1"	chr15	-	75363998	75364188	75363998	75364134	75364487	75364665
2281	"ENSG00000140365"	"COMMD4"	chr15	+	75338061	75338420	75338354	75338420	75336062	75336092
2282	"ENSG00000140365"	"COMMD4"	chr15	+	75338575	75338685	75338645	75338685	75338061	75338133
