ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
283	"ENSG00000100150"	"DEPDC5"	chr22	+	31809610	31809647	31810520	31810665	31806121	31806191	31814991	31815212
284	"ENSG00000100150"	"DEPDC5"	chr22	+	31822692	31822790	31831063	31831225	31819021	31819225	31833914	31833980
285	"ENSG00000100150"	"DEPDC5"	chr22	+	31833914	31833980	31836971	31837155	31822692	31822790	31838684	31838845
286	"ENSG00000100150"	"DEPDC5"	chr22	+	31846833	31846967	31857444	31857553	31845017	31845237	31870589	31870744
287	"ENSG00000100150"	"DEPDC5"	chr22	+	31876086	31876265	31879524	31879752	31874272	31874405	31893581	31893751
288	"ENSG00000100150"	"DEPDC5"	chr22	+	31876156	31876265	31879524	31879752	31874272	31874405	31893581	31893751
289	"ENSG00000100150"	"DEPDC5"	chr22	+	31879524	31879752	31893581	31893751	31875738	31876265	31897481	31897653
290	"ENSG00000100150"	"DEPDC5"	chr22	+	31893581	31893751	31897481	31897653	31879524	31879752	31901741	31901802
291	"ENSG00000100150"	"DEPDC5"	chr22	+	31897481	31897653	31901741	31901802	31879524	31879752	31905983	31906066
292	"ENSG00000100150"	"DEPDC5"	chr22	+	31897481	31897653	31901741	31901802	31893581	31893751	31905983	31906066
293	"ENSG00000198089"	"SFI1"	chr22	+	31508254	31508376	31528689	31528863	31496274	31496637	31531057	31531129
294	"ENSG00000198089"	"SFI1"	chr22	+	31528689	31528863	31531057	31531129	31508254	31508376	31546860	31546971
295	"ENSG00000198089"	"SFI1"	chr22	+	31550253	31550348	31561289	31561392	31546860	31546971	31573057	31573214
296	"ENSG00000198089"	"SFI1"	chr22	+	31602211	31602293	31603743	31603819	31589446	31589577	31604308	31604404
297	"ENSG00000198089"	"SFI1"	chr22	+	31602211	31602293	31603743	31603819	31589446	31589577	31604868	31604945
298	"ENSG00000198089"	"SFI1"	chr22	+	31602211	31602293	31604308	31604404	31589446	31589577	31604868	31604945
299	"ENSG00000198089"	"SFI1"	chr22	+	31602606	31602785	31604868	31604945	31602211	31602293	31606327	31606430
300	"ENSG00000198089"	"SFI1"	chr22	+	31602606	31602785	31604868	31606430	31602211	31602293	31607936	31608033
301	"ENSG00000198089"	"SFI1"	chr22	+	31603743	31603819	31604308	31604404	31589446	31589577	31604868	31604945
302	"ENSG00000198089"	"SFI1"	chr22	+	31604308	31604404	31604868	31604945	31603743	31603819	31606327	31606430
303	"ENSG00000198089"	"SFI1"	chr22	+	31604868	31604945	31606327	31606430	31604308	31604404	31607936	31608033
304	"ENSG00000198089"	"SFI1"	chr22	+	31613353	31613530	31613601	31613855	31613141	31613216	31614788	31614860
305	"ENSG00000198089"	"SFI1"	chr22	+	31613601	31613855	31614788	31614860	31613353	31613530	31615047	31615279
306	"ENSG00000185721"	"DRG1"	chr22	+	31400619	31400743	31411011	31411081	31399603	31399725	31420255	31420425
307	"ENSG00000185721"	"DRG1"	chr22	+	31403028	31403204	31411011	31411081	31400619	31400743	31420255	31420425
308	"ENSG00000185721"	"DRG1"	chr22	+	31411011	31411081	31420255	31420425	31400619	31400743	31421307	31421399
309	"ENSG00000185721"	"DRG1"	chr22	+	31411011	31411081	31420255	31420425	31403028	31403204	31421307	31421399
310	"ENSG00000185721"	"DRG1"	chr22	+	31411011	31411081	31420255	31420425	31403028	31403204	31423279	31423410
311	"ENSG00000138942"	"RNF185"	chr22	+	31182968	31183066	31187046	31187270	31160242	31160303	31192683	31192702
312	"ENSG00000138942"	"RNF185"	chr22	+	31187046	31187270	31196935	31196990	31160181	31160303	31201497	31201615
313	"ENSG00000138942"	"RNF185"	chr22	+	31187046	31187270	31196935	31197158	31160210	31160303	31201497	31201615
314	"ENSG00000138942"	"RNF185"	chr22	+	31187046	31187270	31204488	31204966	31160210	31160303	31205376	31207013
315	"ENSG00000138942"	"RNF185"	chr22	+	31187046	31187270	31192683	31192702	31182968	31183066	31196935	31197045
316	"ENSG00000138942"	"RNF185"	chr22	+	31192683	31192702	31201497	31201615	31160182	31160303	31204488	31204571
317	"ENSG00000138942"	"RNF185"	chr22	+	31192683	31192702	31196935	31196990	31187046	31187270	31201497	31201615
318	"ENSG00000138942"	"RNF185"	chr22	+	31192683	31192702	31196935	31197158	31187046	31187270	31201497	31201615
319	"ENSG00000138942"	"RNF185"	chr22	+	31192683	31192702	31201497	31201615	31187046	31187270	31204488	31204966
320	"ENSG00000138942"	"RNF185"	chr22	+	31195468	31195581	31196935	31197157	31192683	31192702	31201497	31201615
321	"ENSG00000138942"	"RNF185"	chr22	+	31196935	31196990	31201497	31201615	31195468	31195581	31204488	31204966
322	"ENSG00000185339"	"TCN2"	chr22	+	30617329	30617495	30622967	30623083	30615600	30615787	30626459	30627005
324	"ENSG00000100325"	"ASCC2"	chr22	-	29822334	29822464	29825086	29825257	29816005	29816073	29825621	29825780
325	"ENSG00000100325"	"ASCC2"	chr22	-	29825086	29825257	29825621	29825780	29822334	29822464	29827476	29827600
326	"ENSG00000100325"	"ASCC2"	chr22	-	29825621	29825780	29827476	29827600	29825086	29825257	29832244	29832342
327	"ENSG00000100325"	"ASCC2"	chr22	-	29825621	29825780	29834488	29834550	29825086	29825257	29838177	29838276
328	"ENSG00000100325"	"ASCC2"	chr22	-	29827476	29827600	29832244	29832342	29825621	29825780	29834488	29834550
329	"ENSG00000100325"	"ASCC2"	chr22	-	29827476	29827600	29833540	29833614	29825621	29825780	29834488	29834550
332	"ENSG00000186575"	"NF2"	chr22	+	29639089	29639212	29642201	29642285	29636750	29636876	29654656	29654725
333	"ENSG00000186575"	"NF2"	chr22	+	29642201	29642285	29654656	29654725	29603726	29604112	29655593	29655676
334	"ENSG00000186575"	"NF2"	chr22	+	29642201	29642285	29654656	29654725	29639089	29639212	29655593	29655676
335	"ENSG00000186575"	"NF2"	chr22	+	29661204	29661339	29664989	29665064	29658188	29658264	29668332	29668446
336	"ENSG00000186575"	"NF2"	chr22	+	29661204	29661339	29664989	29665064	29658188	29658264	29671825	29671948
337	"ENSG00000186575"	"NF2"	chr22	+	29664989	29665064	29668332	29668446	29661204	29661339	29671825	29671948
338	"ENSG00000186575"	"NF2"	chr22	+	29668332	29668446	29671825	29671948	29664989	29665064	29673268	29673486
340	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29288786	29291561	29291599	29286922	29287134	29292136	29292169
341	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29288786	29291564	29291599	29286922	29287134	29292136	29292169
343	"ENSG00000183579"	"ZNRF3"	chr22	+	29044779	29044890	29046715	29046883	29043298	29043430	29048388	29048491
344	"ENSG00000183579"	"ZNRF3"	chr22	+	29046715	29046883	29048388	29048491	29044779	29044890	29049196	29050948
346	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744704	28751240	28751288	28743881	28743923	28757077	28757510
347	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744704	28745863	28746008	28743881	28743978	28751240	28751288
348	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744704	28751240	28751288	28743881	28743978	28757077	28757210
349	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28745863	28746008	28743881	28743978	28751240	28751288
350	"ENSG00000100209"	"HSCB"	chr22	+	28745863	28746008	28751240	28751288	28744614	28744704	28757077	28757210
351	"ENSG00000183765"	"CHEK2"	chr22	-	28695709	28695873	28696900	28696987	28695126	28695242	28699837	28699937
352	"ENSG00000183765"	"CHEK2"	chr22	-	28699837	28699937	28710005	28710059	28696900	28696987	28711908	28711931
353	"ENSG00000183765"	"CHEK2"	chr22	-	28711908	28712017	28719394	28719485	28699837	28699937	28724885	28724923
354	"ENSG00000183765"	"CHEK2"	chr22	-	28711908	28712017	28719394	28719485	28699837	28699937	28724976	28725124
355	"ENSG00000183765"	"CHEK2"	chr22	-	28719394	28719485	28724564	28724923	28711908	28712017	28725242	28725367
356	"ENSG00000183765"	"CHEK2"	chr22	-	28719394	28719485	28724885	28724923	28711908	28712017	28725242	28725367
357	"ENSG00000183765"	"CHEK2"	chr22	-	28719394	28719485	28724976	28725124	28711908	28712017	28725242	28725367
358	"ENSG00000183765"	"CHEK2"	chr22	-	28719394	28719485	28725242	28725367	28711908	28712017	28734402	28734721
359	"ENSG00000183765"	"CHEK2"	chr22	-	28724564	28724923	28724976	28725124	28711908	28712017	28725242	28725367
365	"ENSG00000100099"	"HPS4"	chr22	-	26466225	26466262	26468550	26468623	26465454	26465551	26470718	26470813
367	"ENSG00000100077"	"GRK3"	chr22	+	25604376	25604453	25661575	25661677	25564674	25565153	25663629	25663704
368	"ENSG00000100077"	"GRK3"	chr22	+	25644591	25644665	25661575	25661677	25604376	25604453	25663629	25663704
369	"ENSG00000100077"	"GRK3"	chr22	+	25644591	25644665	25663629	25663704	25604376	25604453	25667738	25667800
370	"ENSG00000100077"	"GRK3"	chr22	+	25672295	25672347	25674436	25674528	25667738	25667800	25678815	25678915
371	"ENSG00000100077"	"GRK3"	chr22	+	25674436	25674528	25678815	25678915	25672295	25672347	25685169	25685248
372	"ENSG00000100077"	"GRK3"	chr22	+	25718244	25718381	25721283	25721397	25714407	25714570	25722288	25723018
374	"ENSG00000100014"	"SPECC1L"	chr22	+	24338385	24338477	24347085	24347176	24334409	24334573	24363260	24363344
375	"ENSG00000100014"	"SPECC1L"	chr22	+	24347085	24347176	24363260	24363344	24338385	24338477	24365475	24365632
376	"ENSG00000100014"	"SPECC1L"	chr22	+	24363260	24363344	24365475	24365632	24347085	24347176	24369217	24369320
377	"ENSG00000099991"	"CABIN1"	chr22	+	24050824	24050974	24054872	24055159	24049090	24049220	24056191	24056360
378	"ENSG00000099991"	"CABIN1"	chr22	+	24091582	24091843	24119366	24119698	24087451	24087713	24134301	24134415
379	"ENSG00000099991"	"CABIN1"	chr22	+	24160329	24160406	24162065	24162215	24156532	24156576	24164399	24164489
380	"ENSG00000133460"	"SLC2A11"	chr22	+	23883771	23883873	23883873	23884024	23882758	23882869	23884301	23884429
381	"ENSG00000133460"	"SLC2A11"	chr22	+	23883771	23883873	23883948	23884024	23882758	23882869	23884301	23884429
382	"ENSG00000228315"	"GUSBP11"	chr22	-	23640307	23640423	23652478	23652576	23638486	23638942	23652860	23652886
383	"ENSG00000228315"	"GUSBP11"	chr22	-	23659864	23660000	23683724	23683867	23638486	23638942	23690235	23690356
384	"ENSG00000228315"	"GUSBP11"	chr22	-	23659864	23660000	23683724	23683867	23638486	23638942	23695172	23695517
385	"ENSG00000228315"	"GUSBP11"	chr22	-	23683724	23683867	23690231	23690356	23659864	23660000	23694118	23695517
386	"ENSG00000228315"	"GUSBP11"	chr22	-	23683724	23683867	23690235	23690356	23659864	23660000	23694118	23695517
387	"ENSG00000228315"	"GUSBP11"	chr22	-	23683724	23683867	23695172	23695517	23659864	23660000	23705428	23705541
388	"ENSG00000228315"	"GUSBP11"	chr22	-	23694118	23695517	23700725	23700845	23683724	23683867	23705428	23705541
390	"ENSG00000228315"	"GUSBP11"	chr22	-	23695172	23695517	23705428	23705541	23683724	23683867	23709129	23709241
391	"ENSG00000228315"	"GUSBP11"	chr22	-	23705428	23705541	23709129	23709241	23694118	23695517	23709785	23709867
392	"ENSG00000100228"	"RAB36"	chr22	+	23150062	23150154	23152460	23152526	23146604	23146685	23153032	23153134
393	"ENSG00000100228"	"RAB36"	chr22	+	23153032	23153134	23155967	23156032	23150062	23150154	23157991	23158043
394	"ENSG00000185686"	"PRAME"	chr22	-	22550766	22551089	22557544	22557580	22549725	22550334	22559174	22559288
395	"ENSG00000100030"	"MAPK1"	chr22	-	21788256	21788388	21788693	21788808	21772872	21772982	21799011	21799128
396	"ENSG00000100030"	"MAPK1"	chr22	-	21788693	21788808	21799011	21799128	21772872	21772982	21805849	21806039
397	"ENSG00000100030"	"MAPK1"	chr22	-	21788693	21788808	21799011	21799128	21788256	21788388	21805849	21806039
398	"ENSG00000185651"	"UBE2L3"	chr22	+	21592860	21592956	21610856	21611043	21567546	21567771	21621514	21624034
399	"ENSG00000183506"	"PI4KAP2"	chr22	-	21488223	21488381	21491993	21492094	21487871	21488023	21517324	21517520
400	"ENSG00000206140"	"TMEM191C"	chr22	+	21468151	21468202	21468314	21468431	21467893	21468017	21468778	21468835
401	"ENSG00000206140"	"TMEM191C"	chr22	+	21468943	21469003	21469273	21469346	21468778	21468835	21469493	21469534
402	"ENSG00000285314"	"AC002470.2"	chr22	+	20985840	20985897	20987503	20987583	20983026	20983089	20988009	20988118
403	"ENSG00000285314"	"AC002470.2"	chr22	+	20988788	20988872	20989624	20989682	20988009	20988118	20990385	20990525
404	"ENSG00000285314"	"AC002470.2"	chr22	+	20992213	20992369	20992793	20992904	20991627	20991829	20993661	20993754
405	"ENSG00000099917"	"MED15"	chr22	+	20537116	20537204	20551435	20551487	20507601	20507746	20553144	20553174
406	"ENSG00000099917"	"MED15"	chr22	+	20537116	20537204	20551435	20551487	20507617	20507735	20553144	20553174
407	"ENSG00000099917"	"MED15"	chr22	+	20537116	20537204	20551435	20551487	20518877	20518995	20553144	20553174
408	"ENSG00000099917"	"MED15"	chr22	+	20537116	20537204	20551435	20551487	20523642	20523855	20553144	20553174
409	"ENSG00000099917"	"MED15"	chr22	+	20551435	20551487	20553144	20553174	20537116	20537204	20554935	20555091
410	"ENSG00000099917"	"MED15"	chr22	+	20551435	20551487	20553144	20553174	20537116	20537204	20564449	20564606
411	"ENSG00000099917"	"MED15"	chr22	+	20553144	20553174	20554935	20555148	20551435	20551487	20564449	20564688
412	"ENSG00000099917"	"MED15"	chr22	+	20554935	20555148	20564449	20564688	20553144	20553174	20566466	20566817
413	"ENSG00000099917"	"MED15"	chr22	+	20564449	20564688	20566466	20566817	20554238	20555148	20568520	20568631
414	"ENSG00000099917"	"MED15"	chr22	+	20575112	20575232	20582610	20582747	20568520	20568631	20582839	20582967
415	"ENSG00000234409"	"CCDC188"	chr22	-	20148874	20148924	20149186	20149244	20148415	20148800	20149411	20149476
416	"ENSG00000099889"	"ARVCF"	chr22	-	19990584	19990812	20010454	20010508	19981932	19982091	20016588	20016823
417	"ENSG00000093009"	"CDC45"	chr22	+	19483861	19484005	19494326	19494382	19480952	19481045	19495980	19496029
418	"ENSG00000093009"	"CDC45"	chr22	+	19507765	19507864	19508529	19508691	19507385	19507517	19514748	19514784
419	"ENSG00000093009"	"CDC45"	chr22	+	19507765	19507864	19508529	19508691	19507385	19507517	19516526	19516645
420	"ENSG00000242259"	"C22orf39"	chr22	-	19356889	19357051	19359335	19359484	19356229	19356288	19361236	19361341
421	"ENSG00000242259"	"C22orf39"	chr22	-	19377868	19378066	19383619	19383705	19375630	19375792	19385520	19385736
422	"ENSG00000100084"	"HIRA"	chr22	-	19351357	19351446	19359335	19359484	19330697	19331556	19361236	19361341
423	"ENSG00000100084"	"HIRA"	chr22	-	19353995	19354118	19355759	19355865	19353355	19353519	19356229	19356288
424	"ENSG00000100033"	"PRODH"	chr22	-	18922816	18922933	18923114	18923179	18922324	18922404	18925050	18925200
425	"ENSG00000215193"	"PEX26"	chr22	+	18121478	18121701	18124155	18124304	18079873	18080014	18126353	18127034
426	"ENSG00000243156"	"MICAL3"	chr22	-	17891484	17891632	17893807	17893904	17889033	17889230	17895283	17895288
428	"ENSG00000131100"	"ATP6V1E1"	chr22	-	17598193	17598288	17600026	17600095	17594528	17594616	17612811	17612878
429	"ENSG00000237438"	"CECR7"	chr22	+	17044872	17045000	17047323	17047426	17037238	17037344	17060594	17060825
435	"ENSG00000100196"	"KDELR3"	chr22	+	38474522	38474623	38479592	38479751	38468077	38468324	38481211	38481635
437	"ENSG00000099326"	"MZF1"	chr19	-	58570343	58570527	58570993	58571429	58569515	58569586	58573054	58573298
438	"ENSG00000198131"	"ZNF544"	chr19	+	58230393	58230462	58237248	58237334	58229467	58229570	58243964	58244056
439	"ENSG00000196724"	"ZNF418"	chr19	-	57923191	57923289	57927976	57928047	57922430	57922629	57930427	57930554
440	"ENSG00000196724"	"ZNF418"	chr19	-	57932429	57932646	57933816	57933902	57930427	57930512	57935079	57935135
441	"ENSG00000121417"	"ZNF211"	chr19	+	57633712	57633905	57634022	57634061	57633215	57633436	57634628	57634755
442	"ENSG00000197016"	"ZNF470"	chr19	+	56570279	56570371	56574637	56574733	56568757	56568883	56576712	56582894
443	"ENSG00000198046"	"ZNF667"	chr19	-	56471698	56472187	56474011	56474124	56462337	56462429	56477271	56477345
444	"ENSG00000167685"	"ZNF444"	chr19	+	56146246	56146420	56146889	56147208	56141286	56141357	56158493	56158602
445	"ENSG00000063245"	"EPN1"	chr19	+	55685395	55685645	55691753	55692057	55678526	55678855	55692685	55692796
446	"ENSG00000063245"	"EPN1"	chr19	+	55688869	55688994	55689296	55689371	55685395	55685645	55689866	55689950
447	"ENSG00000063241"	"ISOC2"	chr19	-	55454988	55455106	55455259	55455330	55452984	55453388	55456348	55456489
448	"ENSG00000108106"	"UBE2S"	chr19	-	55404287	55404478	55406814	55406962	55399744	55401762	55407586	55407788
449	"ENSG00000105048"	"TNNT1"	chr19	-	55140882	55140912	55145543	55145565	55137960	55138074	55146680	55146707
450	"ENSG00000160439"	"RDH13"	chr19	-	55056652	55056808	55059156	55059275	55048658	55048763	55062967	55063148
454	"ENSG00000159055"	"MIS18A"	chr21	-	32269706	32269803	32270406	32270529	32268227	32269117	32274829	32274896
455	"ENSG00000170889"	"RPS9"	chr19	+	54201486	54201609	54206275	54206462	54201159	54201281	54206552	54206565
456	"ENSG00000170889"	"RPS9"	chr19	+	54201486	54201609	54206275	54206462	54201159	54201281	54207397	54207647
457	"ENSG00000170889"	"RPS9"	chr19	+	54206275	54206462	54206552	54206724	54201486	54201609	54207397	54207647
458	"ENSG00000170892"	"TSEN34"	chr19	+	54191360	54191607	54191720	54191964	54190730	54191037	54192115	54192373
460	"ENSG00000286261"	"AC022137.3"	chr19	+	53445000	53445123	53446226	53446337	53431992	53432028	53447195	53447283
461	"ENSG00000286261"	"AC022137.3"	chr19	+	53445000	53445219	53446226	53446337	53431983	53432028	53447195	53447283
462	"ENSG00000213793"	"ZNF888"	chr19	-	52915195	52915322	52917858	52917997	52908168	52908179	52923368	52923470
463	"ENSG00000105568"	"PPP2R1A"	chr19	+	52205962	52206063	52211259	52211492	52201766	52202034	52212685	52212698
464	"ENSG00000105379"	"ETFB"	chr19	-	51346899	51347058	51350328	51350391	51345168	51345381	51353131	51353290
465	"ENSG00000105379"	"ETFB"	chr19	-	51350328	51350391	51353131	51353290	51346899	51347058	51354149	51354308
467	"ENSG00000161677"	"JOSD2"	chr19	-	50506377	50506572	50510285	50510445	50505997	50506272	50511116	50511162
468	"ENSG00000161677"	"JOSD2"	chr19	-	50506377	50506572	50510285	50510448	50505997	50506272	50511116	50511353
469	"ENSG00000161677"	"JOSD2"	chr19	-	50506377	50506572	50510285	50510445	50506256	50506272	50511074	50511159
470	"ENSG00000142539"	"AC020909.1"	chr19	+	50416395	50416528	50416609	50416723	50415798	50415826	50417044	50417097
471	"ENSG00000142539"	"AC020909.1"	chr19	+	50416609	50416723	50417044	50417097	50416395	50416528	50417171	50417269
472	"ENSG00000131400"	"NAPSA"	chr19	-	50361662	50361781	50361968	50362092	50360940	50361140	50362171	50362313
473	"ENSG00000105357"	"MYH14"	chr19	+	50244241	50244337	50247003	50247122	50231929	50232070	50248986	50249139
474	"ENSG00000104973"	"MED25"	chr19	+	49819171	49819296	49828448	49828547	49818570	49818616	49828969	49829015
475	"ENSG00000104973"	"MED25"	chr19	+	49819171	49819296	49828969	49829090	49818570	49818616	49829785	49829860
476	"ENSG00000104973"	"MED25"	chr19	+	49829785	49829948	49830510	49830598	49828969	49829090	49830693	49830758
477	"ENSG00000104973"	"MED25"	chr19	+	49830693	49830887	49831332	49831461	49830510	49830598	49831935	49832021
479	"ENSG00000126457"	"PRMT1"	chr19	+	49679871	49679925	49680486	49680588	49677293	49677358	49681909	49682065
480	"ENSG00000126457"	"PRMT1"	chr19	+	49682195	49682259	49683926	49684069	49681909	49682065	49686092	49686243
481	"ENSG00000126453"	"BCL2L12"	chr19	+	49667018	49667161	49668850	49668937	49666684	49666799	49670215	49670488
482	"ENSG00000126453"	"BCL2L12"	chr19	+	49667018	49667161	49670215	49670488	49666684	49666799	49673697	49673915
483	"ENSG00000126453"	"BCL2L12"	chr19	+	49667021	49667161	49668850	49668937	49666684	49666799	49670215	49670488
